project_code,project_name,state,snapshot_date,start_date,original_doc,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,progress_gap_pct,project_category,target_cost_overrun_pct,target_schedule_overrun_months,delay_flag,cost_overrun_flag
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2024-08,12-2023,12-2025,3752.0,113.02,1.0,24,8,16,3.0122601279317696,99.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2024-09,12-2023,12-2025,3752.0,187.02,1.0,24,9,15,4.98454157782516,99.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2024-11,12-2023,12-2025,3752.0,292.02,1.6,24,11,13,7.7830490405117265,98.4,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2024-12,12-2023,12-2025,3752.0,351.02,4.0,24,12,12,9.355543710021323,96.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-01,12-2023,12-2025,3752.0,357.02,5.0,24,13,11,9.51545842217484,95.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-02,12-2023,12-2025,3752.0,497.02,7.0,24,14,10,13.24680170575693,93.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-03,12-2023,12-2025,3752.0,617.02,9.0,24,15,9,16.445095948827294,91.0,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-04,12-2023,12-2025,3752.0,797.02,12.0,24,16,8,21.242537313432834,88.0,Other_Power_Transmission,0.0,6.0,1,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-05,12-2023,12-2025,3752.0,1365.02,13.9,24,17,7,36.381130063965884,86.1,Other_Power_Transmission,0.0,6.0,1,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,,2025-06,12-2023,12-2025,3752.0,1463.23,20.0,24,18,6,38.99866737739872,80.0,Other_Power_Transmission,0.0,6.0,1,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,,2024-08,12-2023,12-2025,2889.0,0.0,0.0,24,8,16,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,,2024-09,12-2023,12-2025,2889.0,0.0,0.0,24,9,15,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2024-12,12-2023,12-2025,2889.0,207.0,11.0,24,12,12,7.165109034267912,89.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-01,12-2023,12-2025,2889.0,250.0,13.0,24,13,11,8.653513326410522,87.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-02,12-2023,12-2025,2889.0,319.0,17.0,24,14,10,11.041883004499827,83.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-03,12-2023,12-2025,2889.0,413.0,20.0,24,15,9,14.295604015230184,80.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-04,12-2023,12-2025,2889.0,602.0,24.9,24,16,8,20.837660089996536,75.1,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-05,12-2023,12-2025,2889.0,891.98,28.5,24,17,7,30.87504326756663,71.5,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,2025-06,12-2023,12-2025,2889.0,1011.29,36.7,24,18,6,35.00484596746279,63.3,Other_Power_Transmission,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2024-08,12-2023,12-2025,2998.0,107.08,3.0,24,8,16,3.5717144763175455,97.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2024-11,12-2023,12-2025,2998.0,239.98,15.0,24,11,13,8.004669779853234,85.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2024-12,12-2023,12-2025,2998.0,269.98,26.0,24,12,12,9.005336891260841,74.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-01,12-2023,12-2025,2998.0,356.98,26.0,24,13,11,11.907271514342895,74.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-02,12-2023,12-2025,2998.0,420.98,35.0,24,14,10,14.04202801867912,65.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-03,12-2023,12-2025,2998.0,527.98,39.0,24,15,9,17.611074049366245,61.0,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-04,12-2023,12-2025,2998.0,729.98,42.2,24,16,8,24.34889926617745,57.8,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-05,12-2023,12-2025,2998.0,1112.98,45.3,24,17,7,37.124082721814545,54.7,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,,2025-06,12-2023,12-2025,2998.0,1439.18,47.1,24,18,6,48.00466977985324,52.9,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2024-11,12-2023,12-2025,2056.0,215.0,20.0,24,11,13,10.457198443579767,80.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2024-12,12-2023,12-2025,2056.0,263.0,25.0,24,12,12,12.791828793774318,75.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-01,12-2023,12-2025,2056.0,426.0,30.0,24,13,11,20.719844357976655,70.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-02,12-2023,12-2025,2056.0,542.0,33.0,24,14,10,26.361867704280158,67.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-03,12-2023,12-2025,2056.0,660.0,43.0,24,15,9,32.1011673151751,57.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-04,12-2023,12-2025,2056.0,847.0,47.0,24,16,8,41.19649805447471,53.0,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-05,12-2023,12-2025,2056.0,1318.23,50.7,24,17,7,64.11624513618676,49.3,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,,2025-06,12-2023,12-2025,2056.0,1318.23,53.3,24,18,6,64.11624513618676,46.7,Transmission_System,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2024-08,02-2024,02-2026,2148.0,0.0,3.0,24,6,18,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2024-09,02-2024,02-2026,2148.0,0.0,3.0,24,7,17,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2024-11,02-2024,02-2026,2148.0,173.0,17.0,24,9,15,8.054003724394786,83.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2024-12,02-2024,02-2026,2148.0,224.0,23.0,24,10,14,10.42830540037244,77.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-01,02-2024,02-2026,2148.0,318.0,28.0,24,11,13,14.804469273743019,72.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-02,02-2024,02-2026,2148.0,354.0,30.0,24,12,12,16.480446927374302,70.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-03,02-2024,02-2026,2148.0,436.0,36.0,24,13,11,20.297951582867785,64.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-04,02-2024,02-2026,2148.0,557.0,36.0,24,14,10,25.931098696461824,64.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-05,02-2024,02-2026,2148.0,846.6,43.8,24,15,9,39.41340782122905,56.2,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,2025-06,02-2024,02-2026,2148.0,923.47,52.2,24,16,8,42.992085661080075,47.8,Other_Power_Transmission,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2024-11,02-2024,08-2025,2000.0,272.94,18.0,18,9,9,13.647,82.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2024-12,02-2024,08-2025,2000.0,393.0,28.0,18,10,8,19.650000000000002,72.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2025-01,02-2024,08-2025,2000.0,482.0,32.0,18,11,7,24.099999999999998,68.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2025-02,02-2024,08-2025,2000.0,535.0,43.0,18,12,6,26.75,57.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2025-03,02-2024,08-2025,2000.0,683.0,47.0,18,13,5,34.150000000000006,53.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH- III PART D [SIKAR KHETRI TRANSMISSI,,2025-04,02-2024,08-2025,2000.0,823.0,50.9,18,14,4,41.15,49.1,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2025-05,02-2024,08-2025,2000.0,823.0,51.0,18,15,3,41.15,49.0,Transmission_System,0.0,0.0,0,0
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,2025-06,02-2024,08-2025,2000.0,1200.0,58.0,18,16,2,60.0,42.0,Transmission_System,0.0,1.0,1,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2024-09,05-2024,05-2026,679.0,0.0,0.0,24,4,20,0.0,100.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2024-11,05-2024,05-2026,679.0,0.0,0.0,24,6,18,0.0,100.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2024-12,05-2024,05-2026,679.0,0.0,3.0,24,7,17,0.0,97.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2025-01,05-2024,05-2026,679.0,0.0,4.0,24,8,16,0.0,96.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2025-02,05-2024,05-2026,679.0,0.0,6.0,24,9,15,0.0,94.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2025-03,05-2024,05-2026,679.0,0.0,9.0,24,10,14,0.0,91.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2025-04,05-2024,05-2026,679.0,0.0,12.0,24,11,13,0.0,88.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE- IV PART E2,,2025-05,05-2024,05-2026,679.0,47.74,15.0,24,12,12,7.030927835051546,85.0,Transmission_System,0.0,0.0,0,0
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,2025-06,05-2024,05-2026,679.0,67.9,16.8,24,13,11,10.0,83.2,Transmission_System,0.0,-3.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2024-11,08-2024,08-2026,3279.0,0.0,0.0,24,3,21,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART- B (JAISALMER/BARMER COMPLEX),,2024-12,08-2024,08-2026,3279.0,34.0,2.0,24,4,20,1.0369014943580361,98.0,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-01,08-2024,08-2026,3279.0,34.0,4.0,24,5,19,1.0369014943580361,96.0,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-02,08-2024,08-2026,3279.0,43.0,7.0,24,6,18,1.3113754193351632,93.0,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-03,08-2024,08-2026,3279.0,61.0,7.0,24,7,17,1.8603232692894174,93.0,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-04,08-2024,08-2026,3279.0,134.0,10.9,24,8,16,4.086611771881672,89.1,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-05,08-2024,08-2026,3279.0,293.9,16.4,24,9,15,8.963098505641963,83.6,Other_Power_Transmission,0.0,0.0,0,0
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),,2025-06,08-2024,08-2026,3279.0,491.85,18.6,24,10,14,15.0,81.4,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART- 2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2024-11,08-2024,08-2026,2708.0,0.0,0.0,24,3,21,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2024-12,08-2024,08-2026,2708.0,25.0,5.0,24,4,20,0.9231905465288036,95.0,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX): PART- C,,2025-01,08-2024,08-2026,2708.0,27.0,6.0,24,5,19,0.9970457902511078,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART- 2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2025-02,08-2024,08-2026,2708.0,27.0,6.0,24,6,18,0.9970457902511078,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART- 2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2025-03,08-2024,08-2026,2708.0,45.0,15.0,24,7,17,1.6617429837518465,85.0,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART- 2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2025-04,08-2024,08-2026,2708.0,75.0,18.7,24,8,16,2.769571639586411,81.3,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX): PART-C,,2025-05,08-2024,08-2026,2708.0,189.9,21.7,24,9,15,7.012555391432793,78.3,Other_Power_Transmission,0.0,0.0,0,0
N18000392,TS FOR EVACUATION POWER RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX): PART- C,,2025-06,08-2024,08-2026,2708.0,622.84,25.7,24,10,14,23.0,74.3,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2024-12,08-2024,08-2026,2227.0,0.0,5.0,24,4,20,0.0,95.0,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2025-01,08-2024,08-2026,2227.0,0.0,6.0,24,5,19,0.0,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2025-02,08-2024,08-2026,2227.0,66.0,9.0,24,6,18,2.9636281993713514,91.0,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2025-03,08-2024,08-2026,2227.0,72.0,10.0,24,7,17,3.2330489447687474,90.0,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2025-04,08-2024,08-2026,2227.0,123.0,13.5,24,8,16,5.523125280646609,86.5,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-C,,2025-05,08-2024,08-2026,2227.0,292.59,16.4,24,9,15,13.138302649303995,83.6,Other_Power_Transmission,0.0,0.0,0,0
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART- C,,2025-06,08-2024,08-2026,2227.0,489.94,18.6,24,10,14,22.0,81.4,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2024-11,08-2024,08-2026,3251.0,0.0,0.0,24,3,21,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2024-12,08-2024,08-2026,3251.0,39.0,5.0,24,4,20,1.1996308828052906,95.0,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2025-01,08-2024,08-2026,3251.0,62.0,6.0,24,5,19,1.9071055059981543,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2025-02,08-2024,08-2026,3251.0,75.0,7.0,24,6,18,2.3069824669332513,93.0,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2025-03,08-2024,08-2026,3251.0,139.0,9.0,24,7,17,4.275607505382959,91.0,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2025-04,08-2024,08-2026,3251.0,241.0,11.6,24,8,16,7.4131036604121805,88.4,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,,2025-05,08-2024,08-2026,3251.0,426.6,13.4,24,9,15,13.122116271916335,86.6,Other_Power_Transmission,0.0,0.0,0,0
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART- E,,2025-06,08-2024,08-2026,3251.0,650.2,16.2,24,10,14,20.0,83.8,Other_Power_Transmission,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2024-12,05-2023,09-2025,164.0,4.0,2.0,28,19,9,2.4390243902439024,98.0,Substation_Grid_Equipment,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2025-01,05-2023,09-2025,164.0,5.0,9.0,28,20,8,3.048780487804878,91.0,Substation_Grid_Equipment,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2025-02,05-2023,09-2025,164.0,66.0,12.0,28,21,7,40.243902439024396,88.0,Substation_Grid_Equipment,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2025-03,05-2023,09-2025,164.0,66.0,15.0,28,22,6,40.243902439024396,85.0,Substation_Grid_Equipment,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2025-04,05-2023,09-2025,164.0,66.0,15.0,28,23,5,40.243902439024396,85.0,Substation_Grid_Equipment,0.0,0.0,0,0
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,2025-05,05-2023,09-2025,164.0,60.0,21.0,28,24,4,36.58536585365854,79.0,Substation_Grid_Equipment,0.0,0.0,0,0
